Velo,SpinRate,HorzBreak,InducedVertBreak,Chance
95.43,2226,15.15,10.59,0.31735476000000007
97.14,2464,9.48,17.79,0.25321557000000006
96.9,2295,11.54,17.44,0.2683692200000001
94.06,2229,8.11,17.52,0.24722885000000003
91.88,2229,5.34,18.99,0.21977623
93.12,2204,9.86,16.77,0.25406457000000005
93.95,2262,7.51,17.89,0.24111918000000004
97.51,2400,3.65,17.75,0.23985582000000005
97.72,2286,10.46,12.53,0.29873037
92.39,2083,8.12,15.72,0.25714414
98.37,2269,11.57,15.26,0.28948915000000003
95.3,2235,13.49,2.47,0.36009011999999996
94.89,2542,11.03,19.45,0.23423342000000003
96.48,2282,13.06,16.5,0.27745644
96.05,2122,9.64,14.93,0.28156937000000004
93.75,2213,8.91,20.1,0.23349813
93.68,2022,17.81,10.65,0.3266193400000001
94.26,2211,9.88,17.15,0.25671901
94.84,2181,12.41,13.58,0.29014341000000005
92.59,2209,3.82,19.4,0.21671004000000005
98.31,2424,15.19,11.63,0.31532344
94.76,2233,16.05,6.37,0.34221522
96.49,2297,6.8,18.56,0.24485658
96.91,2304,5.66,16.39,0.25596745
96.34,2219,11.71,16.1,0.27788451000000003
88.08,2045,8.55,16.92,0.23332761000000002
93.11,2606,1.87,15.81,0.21651898000000003
90.84,2195,2.28,17.72,0.21467752
95.09,2243,9.1,16.22,0.26221358
92.47,1953,11.48,14.56,0.28091938
93.23,2197,6.05,12.62,0.2679907100000001
95.26,2460,10.43,16.77,0.25393376000000006
91.13,2373,4.61,17.95,0.21377453999999996
90.33,2499,1.66,20.2,0.18161023999999998
94.21,2344,2.97,20.25,0.21016868
91,1996,5.15,13.88,0.25658085
94.12,2159,5.52,16.97,0.2459197500000001
92.99,2231,4.41,16.74,0.23540071000000007
95.73,2215,13.87,16.21,0.28136702
98.51,2118,15.94,3.91,0.3790446900000001
91.77,2108,9.11,14.23,0.26524471999999993
94.94,2317,14.96,12.57,0.29844691
96.32,2151,5.9,17.29,0.25557969
93.44,2263,8.04,14.03,0.26365865
95.18,1980,11.62,17.44,0.27513642000000005
92.83,2194,0.81,16.61,0.22589844000000003
93.94,2496,3.09,18.62,0.21220125000000004
93.67,1850,12.31,9.42,0.32465117000000004
88.72,2260,6.32,16.84,0.21996100000000002
91.38,2491,0.24,13.09,0.22516822999999997
95.01,2298,11.09,15.96,0.2671218900000001
94.79,2415,10.54,15.19,0.26370465000000004
96.71,2209,12.77,16.45,0.28123008
92.51,2328,1.51,14.13,0.2354563
87.81,2184,8.55,21.05,0.20087422000000008
94.64,2498,7.64,16.07,0.24487685000000003
95.96,2447,6.73,18.47,0.23592235999999994
91.55,2199,9.7,15.75,0.25277605000000003
95.58,2219,11.89,16.03,0.27540127999999997
97.01,2257,8.3,19.71,0.24680857000000006
95.12,2681,5.56,22.8,0.19167772000000002
93.21,2329,9.74,18.45,0.23827839
93.19,2376,7.7,18.1,0.23178178
93.6,2155,6.19,16.11,0.25100382
96.34,1920,9.73,17.65,0.27599662
89.86,2515,8.65,16.19,0.22472651999999999
91.24,2197,17.98,4.74,0.34364671999999996
92.41,1893,10.26,12.04,0.2947546000000001
93.35,1991,17.77,7.41,0.3459235599999999
95.47,2397,7.85,15.56,0.25699749
95.03,2513,7.21,17.56,0.23565189000000003
95.05,2148,10.25,13.98,0.28345054999999997
92.94,2441,16.1,11.28,0.29500097999999997
90.09,2349,13.08,15.85,0.24922877000000004
93.64,1974,5.67,11.32,0.28667569
91.52,2115,14.68,1.99,0.35492613
92.69,1965,9.52,16.15,0.26567498999999994
94.93,2003,14.43,13.48,0.3055817500000001
95.61,2504,2.97,19.24,0.21534473
95.28,2305,3.04,13.38,0.25843878
90.39,2398,6.28,20.45,0.19941157
93.92,1988,4.49,15.2,0.26025251000000005
94.98,2170,15.3,10.44,0.31922766
94.05,2434,10.13,18.84,0.23619068999999998
89.97,2015,15.99,8.42,0.31776541
92.72,2064,0.53,17.94,0.22243693000000003
93.88,2642,-1.29,12.35,0.22936793999999994
93.59,2194,12.04,15.99,0.26817235
95.99,2441,7.18,19.09,0.23400266999999997
91.79,2165,3.24,22.69,0.19343325000000006
88.4,2341,6.86,17.56,0.21215598000000008
92.51,2009,14.76,13.83,0.29318995000000003
95.86,2047,0.23,16.45,0.24557716000000004
93.53,1837,11.09,3.42,0.35694523000000006
92.28,2085,8.65,16.69,0.25236206000000005
92.77,2190,4.82,17.29,0.23423334999999995
92.59,2125,14.45,4.77,0.3418836800000001
95.48,2177,12.06,14.73,0.28522369000000003
95.61,2302,3.93,17.37,0.23882076000000002
91.39,2038,11.1,8.19,0.30930893000000004
90.02,2006,14.28,0.76,0.35921508
98.59,2387,7.15,14.25,0.2773935800000001
96.89,2418,7.32,21.52,0.22495374000000007
98.21,2482,9.22,17.32,0.25929588
96.59,2367,7.51,16.52,0.25662911000000005
92.28,2160,6.8,18.87,0.23003001000000003
93.24,2084,16.17,10.99,0.31461464000000006
93.67,2609,0.76,13.98,0.22649612000000002
92.38,2020,5.79,17.23,0.24359698
95.11,2280,7.67,14.59,0.26597248
91.43,2432,-3.23,7.55,0.25062842
94.78,2215,9.25,15.46,0.26712361
92.13,2359,6.54,15.47,0.23994432999999998
96.1,2638,-4.23,13.02,0.22645960999999998
93.45,2333,5.35,17.64,0.23036114999999996
99.11,2577,7.32,18.24,0.24759298000000007
90.09,2254,12.5,13.41,0.26645043000000007
91.84,1965,15.08,8.23,0.32687917
98.99,2254,19.91,9.71,0.35248616
94.63,2239,6.09,17.34,0.24414923000000005
94.88,1999,19.53,8.21,0.3532151
93.95,1938,9.87,10.03,0.3106203600000001
92.75,2418,9.1,18.73,0.22843575
89.27,2277,5.64,19.1,0.20595475999999996
94.38,2467,17.85,8.84,0.32055091
93.99,2305,10.91,19.92,0.23772831
95.4,2029,18,6.62,0.3590209
97.81,2262,12.99,16.28,0.28554279000000005
92.43,1978,15.63,2.52,0.36509835
96.05,2495,9.09,20.75,0.22777742
93.33,2244,7.09,17.29,0.24141488000000005
97.3,2349,7.34,14.95,0.26961727
93.86,2154,11.71,11.42,0.29773174999999996
92.97,2152,14.85,5.62,0.33851399000000004
93.16,2242,2.88,18.22,0.22197946
90.13,2232,12.35,15.84,0.25252691
93.64,2201,15.03,14.5,0.28639627
92.75,2330,15.92,8.43,0.31580491
94.88,2486,7.79,14.72,0.25512113
93.02,2352,2.73,15.41,0.23278657999999997
95.63,2173,14.55,10.54,0.31911141000000004
88.91,2123,6.56,16.17,0.23186125
95.42,2571,4.6,20.2,0.21072923999999998
94.61,2493,9.86,18.24,0.23882680000000003
93.31,2415,8.51,16.89,0.2403707
92.71,2335,9.24,19.28,0.22916154000000002
95.69,2248,11.64,14.34,0.28398219999999996
93.45,2114,2.2,17.9,0.22894360000000002
98.3,2314,-1.77,16.75,0.23647973999999994
94.79,2449,7.26,15.86,0.24787406000000006
92.28,2379,-0.53,16.91,0.20896102000000005
90.3,1939,5,13.97,0.25497594999999995
94.93,2517,14.2,14.33,0.27630381000000004
91.59,2368,5.29,21.6,0.19623345000000003
95.21,2229,4.74,17.88,0.23978164000000005
97.41,2066,11.76,15.88,0.2912243
94.84,2383,4.84,18.37,0.22843134999999998
92.25,2301,3.89,14.53,0.24052412000000006
94.42,2133,15.19,12.59,0.30506286
94.97,2150,7.75,14.2,0.27386139
94.32,1923,8.95,12.94,0.29258639
93.14,2618,6.04,19.02,0.20979130000000001
93.6,1877,14.84,7.72,0.34124431999999993
95.81,2008,14.38,11.81,0.31927391
90.98,2161,5.98,17.07,0.23233795000000002
96.28,2198,13.44,13.12,0.30192568
95.66,2072,7.38,9.02,0.31061996
86.62,1743,14.77,8.97,0.30776210000000004
95.24,2281,12.51,14.13,0.28440676
98.08,2476,0.87,14.4,0.25049237
91.29,2062,13.48,11.83,0.2932600700000001
95.33,2058,16.81,9.24,0.33787729000000005
94.57,2224,13.57,6.88,0.33094104999999996
92.62,1840,17.12,1.74,0.3816107000000001
93.01,1662,8.55,13.33,0.2949128200000001
95.31,2320,-0.38,16.58,0.22793098
89.45,2418,2.97,16.01,0.21062515999999998
97.41,2135,17.21,5.15,0.36974650000000003
91.16,2204,11.12,16.04,0.25345628000000003
92.61,2073,0.9,14.45,0.24370747
91.78,2451,6.27,13.67,0.24415422
93.27,2531,11.51,19.21,0.23028962000000003
87.03,2256,13.12,13.5,0.25379351999999994
95.87,2212,12.21,12.8,0.29750357
96.27,2363,11.86,15.45,0.27538347
94.4,2564,5.04,16.81,0.22819407000000014
93.09,2761,9.97,20.23,0.20802554
95.07,2191,9.89,20.08,0.24370421000000003
95.99,2351,7.18,20.78,0.22792441999999996
95.42,2201,8.2,18.17,0.25107479
93.86,2219,8.98,15.47,0.26184071
94.75,2294,11.41,17.73,0.25645328
97.07,2601,2.99,20.3,0.21125801
96.81,2121,12.88,12.26,0.31128736
94.92,2195,8.56,17.49,0.25428867000000005
92.83,2047,6.78,14.78,0.2622717
92.69,2639,4.4,18.58,0.20431008
94.14,2270,4.68,15.32,0.24826732
93.97,2445,6.31,19.24,0.22098427000000004
96,2253,4.81,19.33,0.23377358
96.83,2339,10.44,15.89,0.27194693000000003
93.08,2342,2.32,15.42,0.23217562000000003
95.54,2221,12.32,11.51,0.3037034900000001
94.63,2212,4.18,18.77,0.23079975000000003
93.33,2642,2.98,18.56,0.20277879999999998
92.21,2007,12.05,11.71,0.29622222
92.43,2422,13.23,10.04,0.2920487500000001
93.33,2339,13.88,13.25,0.28262905
93.93,2268,11.05,13.74,0.27681351000000004
94.86,2280,9.49,11.41,0.28967534
92.5,2313,13.05,16.67,0.2568306
94.43,2304,4.68,14.91,0.25051015
95.82,2650,7.78,20.04,0.21984677999999996
92.05,2060,4.7,14.89,0.25096195
94.52,2294,4.35,17.03,0.23757314000000002
93.17,1746,16.83,0.58,0.39448953
92.14,2158,16.27,12,0.30044909000000003
96.79,2270,15.74,6.94,0.34538650000000004
93.71,2260,3,17.48,0.22850102
94.7,2200,14.83,15,0.28764049
97.1,2464,3.12,13.95,0.25630681
93.87,2639,4.86,18.37,0.21239506999999996
92.72,2051,9.39,16.08,0.26190601
93.26,1867,15.79,10.13,0.3285958400000001
93.28,2391,4,19.72,0.21019276000000003
92.94,2427,10.44,16.95,0.24380145
91.4,2276,9.11,18.74,0.22872323
94.45,2422,4.38,16.69,0.23355919000000006
94.95,2569,7.44,17.1,0.23622312000000006
90.57,2225,9.59,1.11,0.33498216
94.83,2498,12.35,16.81,0.25599446
98.33,2289,1.1,17.97,0.23936911
95.09,2305,9.25,16.46,0.25840883000000003
95.04,2278,8.41,17.37,0.25130586000000005
94.72,2613,-2.57,9.97,0.24486448
92.64,2336,6.95,16.34,0.23935843
89.23,1874,13.97,12.41,0.2904709200000001
96.04,2459,6.46,17.13,0.24297041000000005
94.17,2265,5.72,19.02,0.2295876
94.96,2380,6.36,20.16,0.22307779999999994
95.01,2149,15.33,13.95,0.29926806
95.12,2333,4.88,21.14,0.21542438000000003
94.9,2195,8.37,16.57,0.25914706
96.6,2520,5.32,17.94,0.23430306000000004
95.03,2249,-0.56,16.72,0.22848558000000002
92.84,2236,10.94,16.04,0.2590991000000001
93.64,2237,7.74,22.29,0.21505325000000006
91.86,2295,9.85,17,0.24274987
98.76,2357,11.38,15.74,0.28377016
90.92,2042,0.81,20.05,0.20339022
94.77,2191,6.28,21.34,0.22347008000000002
93.25,2015,16.79,7.34,0.34173417000000006
95.13,2276,1.18,16.7,0.23326509999999995
92.83,1995,13.8,12.5,0.30030336
95.83,2220,6.25,17.28,0.25135120999999994
94.49,2617,5.9,14.59,0.24224913000000003
89.74,2081,1.01,20.46,0.19438300999999994
93.05,2215,5.35,19.87,0.22048139999999994
96.35,2109,17.76,14.87,0.30925103
89.74,2032,13.5,10.45,0.29593392999999996
88.07,2215,4.94,22.25,0.18214270999999999
90.28,1856,13.65,8.26,0.32008621000000004
97.62,2262,17.06,15.1,0.30449612000000004
92.76,2078,9.54,16.27,0.26018099000000006
92.56,2164,12.69,12.13,0.29012794000000003
91.73,2143,14.03,15.12,0.27346915000000005
93.75,2034,19.89,6.55,0.35758981999999995
97.5,2581,6.48,17.15,0.24400969
100.62,2297,8.48,14.76,0.2918392800000001
90.71,2071,9.22,17.17,0.24472623
99.19,2459,10.21,19.33,0.2557969600000001
92.57,2205,15.41,10.1,0.30902927
95.35,2236,18.06,6.38,0.35098698
93.4,1879,16.79,9.86,0.33343707000000006
94.19,2219,4.15,14.54,0.25386533
94.63,2420,1.36,14.52,0.23811434000000004
98.07,2401,8.44,15.49,0.27094061
93.31,1948,7.93,14.53,0.27407356
90.15,2252,7.87,16.97,0.23090686000000005
97.83,2231,19.78,5.04,0.3759738
94.52,2243,8.32,15.88,0.2592258
98.06,2351,6.5,17.41,0.25554836999999997
92.66,2339,12.67,19.03,0.24096918
94.16,2067,13.7,15.61,0.28403757
96.4,2445,2.49,19.66,0.21760957000000003
95.31,2220,15.42,8.53,0.33033563000000005
93.56,2453,1.09,13.68,0.23594599000000005
99.53,2178,14.59,9.18,0.34499413
96.05,2343,16.6,8.73,0.33058285
92.07,2017,18.11,5.05,0.35417941999999997
95.11,2411,18.68,9.56,0.32468886
90.65,2323,2.99,15.34,0.2245307700000001
92.64,2144,8.85,14.12,0.26742283
91.39,1991,9.95,13.61,0.27520518000000005
90.43,2116,10.32,16.79,0.24712167000000002
94.45,2380,15.22,12.12,0.29686196
93.89,1961,6.08,10.64,0.29378642
95.03,2347,13.02,11.69,0.29673287000000004
95.03,2101,12.26,11.12,0.30901124
88.91,1900,7.28,14.37,0.25512361
93.5,2516,4.21,16.81,0.22368498000000003
96.94,2462,7.36,18.79,0.23974860999999997
91.54,2427,5.38,17.3,0.21950352000000004
93.42,2254,5.01,17.75,0.23210212000000002
90.95,2135,7.88,8.82,0.28902664
96.36,2466,4.41,13.12,0.26186915
93.27,2131,22.25,14.83,0.30846014
94.08,2307,7.94,13.4,0.26805538
93.99,3182,8.71,16.74,0.21002600999999999
93.21,2345,9.7,17.54,0.24290662
89.13,2194,3.08,15.69,0.22165125000000002
89.33,2220,5.22,21.04,0.19582752000000003
94.19,2164,2.08,16.58,0.23761771999999998
96.99,2398,6.02,19.81,0.23256479
95.36,2010,11.55,12.66,0.3031704700000001
96.15,2123,11.64,14.2,0.2926242200000001
88.54,2132,2.7,19.45,0.19794613000000005
97.99,2495,7.33,17.3,0.25191747000000003
92.87,2308,2.44,20.04,0.20530726000000007
92.82,2145,5.37,16.99,0.2400386
93.29,2115,8.44,19.47,0.23819635000000006
95,2337,12.71,15.36,0.27397213000000004
94.81,2188,11.86,12.46,0.2947177
92.33,2405,8.28,18.44,0.22629889999999997
95.7,2393,15.88,15,0.28668084000000005
92.26,2484,5.28,9.96,0.26410016000000003
94.28,NA,13.46,20.38,NA
95.55,2189,0.86,15.22,0.24706598000000002
94.74,2385,12.83,16.21,0.26585072
92.22,2203,8.57,14.36,0.26049595
89.67,2525,1.98,18.22,0.19034258000000007
97.95,2455,6.45,13.64,0.27286225000000003
92.04,1981,10.58,16.07,0.2657724700000001
96.34,2376,5.06,17.62,0.24079936000000007
94.32,2121,14.71,10.94,0.31359607
93.45,2310,7.64,16.89,0.24308037
93.36,1937,13.04,7.43,0.33353929000000004
96.28,2843,5.9,17.21,0.22432401000000002
98.49,2473,6.16,17.44,0.25070425999999996
92.22,2610,5.54,19.33,0.20252981000000003
91.29,1985,16.58,-2.58,0.3932728200000001
96.26,2165,14.41,13.16,0.30612755
95.53,2242,6.42,14.4,0.26686232
96.32,2326,11.2,13.17,0.28897459000000003
96.58,2281,15.47,-0.86,0.39007867
94.5,2434,2.91,17.99,0.22081678000000005
91.53,1939,10.97,7.12,0.32050277
94.26,2204,10.06,12.37,0.28639985000000007
95.3,2388,8.9,17.16,0.2502715
95.24,2046,7.93,9.88,0.30642567
87.7,2194,3.34,20.92,0.18442882000000005
97.4,2178,8.89,15.5,0.27939797000000005
88.98,2228,0.39,17.25,0.20161668000000005
97.21,2428,4.77,15.43,0.25468617999999993
87.49,1940,6.65,18.51,0.21991057999999997
91.4,2022,12.64,12.04,0.2916973200000001
95.73,2761,9.85,19.01,0.22704496000000002
92.54,2015,2.31,18.59,0.22549286000000004
97.43,2065,18.09,7.94,0.35896823
97.42,2294,16.88,10.72,0.3279518800000001
88.77,2333,7.61,16.56,0.22257597
92.61,1966,4.38,17.34,0.24204246000000001
95.8,1736,7.52,13.67,0.29900120999999996
93.7,2267,10.83,16.8,0.2566862900000001
90.76,2409,9.06,17.4,0.22765610000000006
92.99,2235,6.75,20.08,0.22240263000000005
96.97,2204,11.21,16.5,0.27747107
90.59,2255,4.39,19.63,0.2058828000000001
92.25,2126,13.6,9.93,0.30654345000000005
92.52,2127,5.27,17.05,0.23881699999999995
89.83,2043,15.38,5.92,0.3290074
96.98,1894,7.82,11.96,0.30841922000000005
92.06,2273,15.92,12.04,0.29350608
93.26,2105,9.95,17.03,0.25793222000000005
95.01,2045,4.69,15.34,0.26240699
96.58,2314,17.71,6.3,0.35243039000000004
89.58,2005,5.14,17.79,0.22610343
91.57,2208,12.93,13.48,0.27622093000000003
93.19,2229,7.73,14.92,0.25773817
96.73,2388,14.49,15,0.28726673
94.95,2486,11.68,19.02,0.24168144000000003
95.87,2283,11.95,17.86,0.26296749
97.76,2210,15.38,7.61,0.34738661000000004
93.61,2048,7.46,18.5,0.24549509999999997
95.09,2623,14.36,19.78,0.23986356000000006
94.95,2047,4.76,16.33,0.25629593000000006
96.54,2095,10.74,16.86,0.276843
89.81,2224,4.53,18.51,0.21092326000000003
90.8,1972,8.5,15.23,0.25909115
92.03,2167,1.31,12.2,0.25161179000000006
94.92,2353,5.31,20.68,0.21771437000000002
91.23,2205,0.55,8.89,0.2637986600000001
95.98,2215,12.28,11.93,0.30332895000000004
91.72,2147,11.17,9.45,0.2984711000000001
97.03,2498,7.42,14.54,0.26431122000000007
94.18,1825,5.45,13.92,0.2795815100000001
93.58,2100,15.41,13.22,0.29962689
93.26,2416,6.53,16.89,0.23391346000000007
92.82,2265,12.01,15.38,0.26500357
94.27,2540,1.7,18.35,0.20898608999999996
92.35,2291,10.77,8.72,0.29792780999999996
96.59,2350,15.5,14.28,0.29585308000000005
95.03,2816,3.34,8.58,0.26385358000000003
75.29,1771,8.49,16.68,0.18873265000000006
88.38,2084,16,10.9,0.29245466
96.03,2141,11.36,14.69,0.28742929000000006
94.48,2181,14.12,9.38,0.31914642000000004
92.12,2096,5.39,16.56,0.24173281000000008
93.47,2123,6.56,16.03,0.25350746999999996
94.27,2352,3.52,17.26,0.22980999999999996
96.76,2364,4.89,14.43,0.26195144000000004
95.12,2191,2.8,17.47,0.23751549
89.22,2155,18.91,8.27,0.31798282
93.53,2209,17.29,7.62,0.33403963
88.56,2069,16.89,9.52,0.30505379000000005
92.71,2206,6.7,18.03,0.23464277
94.31,2114,6.78,15.82,0.25970226
91.73,2361,4.87,15.34,0.23359617000000008
93.6,2372,8.85,18.13,0.23724529999999996
94.77,1910,2.97,14.44,0.26751905
95.39,2569,2.25,15.65,0.23075828000000004
92.62,2266,1.79,17.6,0.21875301
94.18,1672,7.53,7.51,0.33167440000000004
94.06,2181,15.26,14.4,0.29054510000000006
92,2281,14.35,15.69,0.2659732000000001
93.43,1940,14.32,10.34,0.3201865200000001
88.12,2122,14.03,12.55,0.27344218000000003
94.61,2174,10.65,14.93,0.27578312
93.49,2257,9.14,16.9,0.2503039
94.75,2292,12.74,16.71,0.26684357000000003
93.4,2252,15.8,10.91,0.30701025000000004
90.65,2259,11.43,16.64,0.24597479000000005
92.89,2163,5.21,14.04,0.25681121000000007
90.17,2016,3.52,21.48,0.2010019
90.36,1923,13.51,9.84,0.30743925
94.84,2343,0.05,17.2,0.22234543
94.46,2243,4.88,5.49,0.31080871
95.69,2248,11.05,10.82,0.30334763
96.37,2027,8.13,15.47,0.27939198000000004
96.06,2360,9.15,15,0.26881017000000007
97.42,2571,6.71,16.64,0.24789177
94.31,2106,9.5,15.32,0.27157412
91.45,2364,4.2,13.88,0.23888610000000002
96.61,1959,2.53,16.9,0.25748311000000007
97.52,2497,4.42,13.93,0.26089845
89.82,1925,15.51,3.17,0.35131731999999993
95.12,2195,5.99,21.32,0.22409920999999994
94.17,2384,14.93,13.77,0.28455528
93.64,2068,11.36,16.26,0.27039566000000004
89.74,2183,17.27,8.57,0.31214904
93.63,2332,-3.36,3.27,0.29060582999999995
92.18,2393,8.03,15.73,0.24170880000000008
93.43,2197,10.51,17.48,0.2535501900000001
92.84,1820,15.72,-1.44,0.39831364
97.68,2423,6.19,17.36,0.24986473000000003
94.32,2051,2.86,19.28,0.22953202
96.14,2557,3.95,18.99,0.21991258
94.47,1916,2.85,15.41,0.25965784000000003
91.57,2145,16.21,8.06,0.32199267
91.75,2138,8.36,14.63,0.25903323
90.53,2029,2.29,16.28,0.22954012999999995
96.91,2429,11.86,17.49,0.26300255
92.16,2374,7.01,1.65,0.32413050000000004
93.48,2530,5.5,20.11,0.20710151000000002
93.82,2123,16.9,6.81,0.34294649
93.72,2354,7.25,17.91,0.23494224000000002
96.17,2372,9.05,16.93,0.25682424000000004
93.77,2366,7.73,10.77,0.27914068000000003
93.46,2131,9.28,12.6,0.2822573599999999
92.38,2489,9.07,3.79,0.31343002
94.53,2942,6.97,21.92,0.18678997
95.29,2081,8.82,15.96,0.27120524
92.82,2268,14,11.75,0.29295229
98.15,2346,8.66,16.96,0.26564388000000005
91.81,2125,1.62,20.57,0.20306223
93.76,2090,3.02,16.88,0.24015858000000007
91.88,2214,3.61,15.02,0.23897669
94.78,2206,13.04,13.56,0.29081767999999997
94,2238,14.29,15.8,0.27620786999999997
89.78,1983,16.07,5.56,0.3358391700000001
91.96,2346,6.95,18.34,0.22375026999999997
93.48,2102,11.16,14.82,0.2761667400000001
94.69,2653,-2.65,9.55,0.24518427999999998
96.23,2488,5.25,18.62,0.22975871
91.23,2139,13.05,14.97,0.26921375999999997
92.22,2355,2.13,18.8,0.20670163000000003
93.01,2077,11.72,14.17,0.28082773000000005
94.54,2351,10.9,17.98,0.24979708
97.68,1978,15.24,11.31,0.33487113
93.74,2491,9.36,19.95,0.22308480999999997
94.22,2721,3.98,20.52,0.19455058000000003
92.72,2373,6.31,17.95,0.22633722
93.52,2448,10.16,18.77,0.23364987000000004
94.99,1842,12.86,13.95,0.30546220999999996
93.51,2323,10.19,17.68,0.24596519000000006
97.65,2469,12.62,14.33,0.28596691
95.73,2289,10.82,12.52,0.29069972
92.47,2049,16.39,8.89,0.3260374599999999
94.26,2356,12.25,20.2,0.23913227000000006
94.81,2295,5.28,12.09,0.2715184100000001
95,2453,17.61,16.02,0.28000873
94.97,2234,4.02,19.76,0.22488319999999998
90.95,2258,7,16.44,0.23475910000000003
91.45,2422,15.34,15.16,0.26331952000000003
91.43,1981,8.53,16.26,0.25544275
91.16,1959,6.19,15.04,0.25525689000000007
90.05,2413,14.28,7.3,0.30138924000000006
91.54,2193,5.56,13.45,0.25393231000000005
93.61,2267,6.39,18.58,0.23168508999999998
92.7,1912,14.55,0.75,0.3766311
94.09,2303,7.09,11.1,0.2794863500000001
97.83,2168,4.91,17.05,0.26004733999999996
93.24,2195,18.7,10.4,0.32100898
93.87,1880,1.08,15.82,0.25056428
92.46,2113,2.29,18.65,0.22023513999999997
95.28,2182,14.37,14.34,0.29364717
98.5,2554,4.7,21.56,0.21767370000000005
93.82,2499,8.68,17.64,0.23487907999999996
90.59,2153,15.49,6.81,0.32243980000000005
92.71,1989,3.54,13.01,0.26491478999999996
92.8,2532,7.38,17.78,0.22381763999999998
94.44,2196,9.67,15.2,0.26931709
95.75,2218,0.65,16.62,0.23756515000000006
95.17,2161,10.54,13.67,0.28617861
91.28,2351,14.72,11.69,0.28475207
95.71,1932,5.7,13.15,0.28710217
94.85,2138,14.63,6.03,0.34457163999999996
94.46,2040,15.49,11.95,0.31427903999999995
95.26,2261,11.3,15.28,0.27470242
90.59,2276,11.02,18.26,0.23388494000000004
92.07,2249,21.36,2.14,0.37128271999999996
90.43,1879,5.45,11.33,0.27561636000000006
92.34,2307,8.77,20.13,0.22216133999999998
92.86,2279,10.94,9.02,0.29952504
94.28,1802,9.19,12.52,0.30120152999999994
92.22,2204,6.65,20.76,0.21589418999999999
93.27,2308,12.03,15.32,0.26551963
93.39,2287,1.45,17,0.22386133000000005
93.41,2367,11.6,3.76,0.33177402
92.78,2067,5.74,13.97,0.26276393
96.13,2442,9.52,19.91,0.23696306999999994
93.66,2406,8.74,19.11,0.22972059000000003
90.13,2210,6.46,19.29,0.21434938999999997
95.22,2213,6.28,19.35,0.23650953
87.89,2292,6.48,20.06,0.19581452
94.34,2035,7.62,16.29,0.26323309000000006
94.21,2289,8.67,16.45,0.25337278
93.11,2373,4.9,22.83,0.19431097000000003
95.12,2274,9.23,11.68,0.28869633000000006
93.15,2108,14.5,9.43,0.31729325
95.89,2184,5.96,15.79,0.26133811000000007
92.41,2366,0.93,11.13,0.24953096000000002
94.47,2237,10.91,16.49,0.26368462000000004
93.8,2389,7.06,17.77,0.23396132999999997
93.97,2008,5.26,17.28,0.24944131999999997
94.12,2048,7.9,15.34,0.2682348400000001
95.93,2097,4.49,15.45,0.26294548000000006
93.91,2269,8.92,16.45,0.25369693
87.55,2026,16.48,10.39,0.29588479
91.34,2111,-0.5,12.29,0.24482273000000004
93.29,2548,9.41,13.51,0.2573898600000001
97.33,2308,10.06,14.46,0.28307054
90.5,2273,16.02,8.72,0.3067046600000001
90.27,2148,8.42,14.73,0.25141034999999995
92.5,2399,6.33,20.2,0.21065418999999996
93.89,2277,3.9,16.98,0.23437017999999998
94.3,2384,5.35,12.79,0.2611345
92.75,2237,10.8,16.35,0.25633795000000004
92.5,2349,5.85,19.39,0.2163154
95.31,1922,3.88,13.77,0.27631401
96.3,2322,6.07,16.5,0.25298150999999997
95.83,2384,2.2,15,0.24496166000000003
93.43,2296,10.4,14.64,0.26580326000000004
94.91,2230,0.81,15.84,0.23838505
96.01,2214,12.52,16.32,0.27781118000000005
97.7,2360,16.68,1.19,0.38301329000000006
93.26,1987,7.34,14.72,0.26907974000000007
92.19,1977,10.51,10.53,0.29979906
92.96,2315,16.64,3.99,0.34644649
92.28,2274,-0.28,21.76,0.18530852000000006
97.86,2308,11.71,17.62,0.27160235
86.06,1805,13.94,12.26,0.27996584
92.88,1875,15.45,7.23,0.34290816
88.42,2121,10.35,19.31,0.22263474000000008
97.64,2248,14.05,13.18,0.30739352999999997
91.38,2056,7.3,15.74,0.25108635999999995
87.54,1749,8.86,6.47,0.30829111000000003
93.21,2328,19.27,9.66,0.32104593
87.05,1741,13.86,8.02,0.31269677999999995
96.6,2393,10.54,14.83,0.27513407
95.65,2705,10.6,19.49,0.2286838500000001
96.73,2163,6,17.38,0.25667296000000006
93.2,1982,13.99,10.47,0.31540822
96.82,2142,20.35,4.98,0.37756619
95.98,2376,5.63,19.08,0.23214065000000006
92.24,2343,13.1,12.09,0.28202712999999996
93.66,2139,18.33,9.15,0.33185436
93.51,2400,16.85,11.3,0.30169267000000005
94.35,2389,0.64,15.4,0.23070002
94.18,2294,13.35,17.84,0.25924881
93.69,2487,13.61,14.41,0.26969036
90.15,2243,12.78,9.49,0.29171819
94.83,2515,7.6,17.31,0.23737250999999998
93.71,2457,0.6,9.03,0.26293386999999996
94.73,2495,23.44,12.32,0.31736137999999997
93.36,2081,2.82,17.88,0.23209457999999997
100.08,2514,1.04,13.78,0.26214998000000006
93.82,2087,8.21,16.03,0.26189872000000003
94.39,2405,5.98,18.21,0.22989947000000005
92.56,2304,6.86,17.12,0.23547210000000002
94.4,2420,15.02,17.48,0.26189126000000007
88.68,1900,13.65,8.74,0.30788861000000006
94.32,2269,20.59,6.69,0.35081675999999995
